activeCarHere,capacity,carsList,distance,id,inactive,latitude,longitude,modelsList,parkingAddress,showMarker,timestamp,total_cars,typeId
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:18:50.855779 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:20:55.647299 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:23:00.480207 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:25:05.454347 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:27:10.241409 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:29:15.202739 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:31:20.321932 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:33:25.085440 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:35:30.242980 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:37:35.247430 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:39:40.298383 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:41:45.145500 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:43:50.055645 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:45:55.070781 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:47:59.684216 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:50:04.533343 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:52:09.694933 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:54:14.749600 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:56:19.594649 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 11:58:24.326574 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:00:29.280336 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:02:34.337078 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:04:39.247818 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:06:44.205376 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:08:49.118278 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:10:53.874508 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:12:58.627307 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:15:03.425963 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:17:08.343140 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:19:13.258029 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:21:18.251114 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:23:23.046467 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:25:28.122680 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:27:33.105647 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:29:38.080805 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:31:46.637292 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:33:51.480671 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:35:56.302811 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:38:01.103600 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:40:06.168895 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:42:10.963106 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:44:15.838776 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:46:20.728703 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:48:25.523417 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:50:30.672668 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:52:35.480735 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:54:40.403776 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:56:45.124793 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 12:58:50.134717 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:00:55.203746 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:03:00.000655 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:05:05.100979 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:07:09.928804 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:09:14.902727 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:11:19.828012 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:13:24.390938 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:15:29.334470 UTC,0,0.0
false,2.0,[],6.7,148,false,32.127629,34.831681,[],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:17:34.408385 UTC,0,0.0
true,2.0,[142],6.7,148,false,32.127629,34.831681,[10],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:19:39.271072 UTC,1,0.0
true,2.0,[142],6.7,148,false,32.127629,34.831681,[10],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:21:44.175173 UTC,1,0.0
true,2.0,[142],6.7,148,false,32.127629,34.831681,[10],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:23:49.338204 UTC,1,0.0
true,2.0,[142],6.7,148,false,32.127629,34.831681,[10],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:25:54.673769 UTC,1,0.0
true,2.0,[142],6.7,148,false,32.127629,34.831681,[10],"[{'languageId': 0, 'text': 'לוין קיפניס 6, תל אביב יפו'}, {'languageId': 1, 'text': 'לוין קיפניס 6, תל אביב יפו'}]",true,2019-01-10 13:27:59.991510 UTC,1,0.0
true,,[183],4.6,89083106,false,32.12287,34.80109,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:23:00.480207 UTC,1,
true,,[183],4.6,93027226,false,32.12287,34.80109,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:25:05.454347 UTC,1,
true,,[183],4.6,6215723,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:27:10.241409 UTC,1,
true,,[183],4.6,29279284,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:29:15.202739 UTC,1,
true,,[183],4.6,80024608,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:31:20.321932 UTC,1,
true,,[183],4.6,65471766,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:33:25.085440 UTC,1,
true,,[183],4.6,75547269,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:35:30.242980 UTC,1,
true,,[183],4.6,84803843,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:37:35.247430 UTC,1,
true,,[183],4.6,17268850,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:39:40.298383 UTC,1,
true,,[183],4.6,15023888,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:41:45.145500 UTC,1,
true,,[183],4.6,42026354,false,32.12287,34.80108,[10],"[{'languageId': 0, 'text': 'דוד בוקשפן 2, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'David Bukshpan St 2, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:43:50.055645 UTC,1,
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:09:43.245166 UTC,0,0.0
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:11:48.173801 UTC,0,0.0
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:13:53.222656 UTC,0,0.0
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:15:58.332911 UTC,0,0.0
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:18:03.222304 UTC,0,0.0
false,2.0,[],2.0,37,false,32.066739,34.782168,[],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:20:08.376585 UTC,0,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:22:13.258390 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:24:18.319220 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:26:23.223627 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:28:28.036968 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:30:33.009136 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:32:37.786112 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:34:42.574303 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:36:47.516648 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:38:52.434456 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:40:57.251158 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:43:02.214362 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:45:07.265499 UTC,1,0.0
true,2.0,[171],2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:47:12.123401 UTC,1,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:49:16.975112 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:51:21.866067 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:53:26.907166 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:55:31.692807 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:57:36.901339 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 09:59:41.559081 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:01:46.316257 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:03:51.118402 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:05:55.974854 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:08:00.764132 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:10:05.701981 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:12:12.721107 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:14:17.415631 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:16:22.379583 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:18:27.482043 UTC,2,0.0
true,2.0,"[116, 171]",2.0,37,false,32.066739,34.782168,[10],"[{'languageId': 0, 'text': 'לינקולן 11'}, {'languageId': 1, 'text': 'לינקולן 11'}]",true,2019-01-10 10:20:32.480176 UTC,2,0.0
